country	gdpPercap	year
Brazil	2376.501261	1956
Bulgaria	2747.377929	1956
Burkina Faso	601.987882	1956
Burundi	372.0046252	1956
Cambodia	417.4705973	1956
Cameroon	1284.38948	1956
Canada	12555.54947	1956
Cape Verde	604.2715576	1956
Central African Rep.	1167.26665	1956
Chad	1281.990419	1956
Chile	4004.522058	1956
China	560.4399495	1956
Colombia	2321.01825	1956
Comoros	1193.113143	1956
Congo, Dem. Rep.	896.3768632	1956
Congo, Rep.	2277.929335	1956
Costa Rica	2859.875113	1956
Cote d'Ivoire	1478.006825	1956
Croatia	3751.15181	1956
Cuba	5429.239504	1956
Czech Rep.	7855.581257	1956
Denmark	10366.19	1956
Djibouti	2836.842711	1956
Dominican Rep.	1501.652565	1956
Ecuador	3717.830121	1956
Egypt	1426.57148	1956
El Salvador	3346.593952	1956
Equatorial Guinea	418.3435369	1956
Eritrea	353.143036	1956
Ethiopia	388.7919379	1956
Finland	7277.784158	1956
France	8224.217165	1956
Gabon	4833.631106	1956
Gambia	515.4573403	1956
Germany	9692.608437	1956
Ghana	1039.118957	1956
Greece	4653.023343	1956
Guatemala	2550.951732	1956
Guinea	565.4249638	1956
Guinea-Bissau	408.1110061	1956
Haiti	1871.580727	1956
Honduras	2191.200247	1956
Hong Kong, China	3506.599008	1956
Hungary	5537.722375	1956
Iceland	9489.0241	1956
India	608.4471267	1956
Indonesia	804.8345099	1956
Iran	2968.649544	1956
Iraq	6445.057996	1956
Ireland	5574.537166	1956
Isle of Man	6320.662326	1956
Israel	5208.0552	1956
Italy	5958.252391	1956
Jamaica	4220.496363	1956
Japan	4058.838069	1956
Jordan	1917.526096	1956
Kenya	941.4625714	1956
Korea, Dem. Rep.	1497.45982	1956
Korea, Rep.	1417.514599	1956
Kuwait	118681.3003	1956
Laos	825.8966539	1956
Lebanon	6129.261823	1956
Lesotho	329.1997975	1956
Liberia	613.6727615	1956
Libya	3385.728399	1956
Luxembourg	15697.47234	1956
Macedonia, FYR	2292.050518	1956
Madagascar	1560.029514	1956
Malawi	408.5194358	1956
Malaysia	1873.346296	1956
Mali	482.4222836	1956
Mauritania	825.3470231	1956
Mauritius	2018.862868	1956
Mexico	3953.72429	1956
Mongolia	884.5506117	1956
Montenegro	3183.950771	1956
Morocco	1678.430354	1956
Mozambique	494.020779	1956
Myanmar	341	1956
Namibia	2587.277872	1956
Nepal	604.3082083	1956
Netherlands	11083.16937	1956
New Zealand	12186.70276	1956
Nicaragua	3288.889437	1956
Niger	820.7270449	1956
Nigeria	1082.520384	1956
Norway	11417.25493	1956
Oman	2155.839893	1956
Pakistan	733.7974462	1956
Panama	2750.551149	1956
Paraguay	2006.181608	1956
Peru	4157.300479	1956
Philippines	1513.276577	1956
Poland	4576.687377	1956
Portugal	3639.99042	1956
Puerto Rico	3738.966808	1956
Reunion	2781.866119	1956
Romania	3829.439685	1956
Rwanda	532.7615924	1956
Sao Tome and Principe	868.2120919	1956
Saudi Arabia	8042.357973	1956
Senegal	1544.672693	1956
Serbia	4307.014876	1956
Seychelles	5135.942815	1956
Sierra Leone	981.9676148	1956
Singapore	3204.489283	1956
Slovak Republic	5797.496197	1956
Slovenia	5068.952405	1956
Somalia	1236.833051	1956
South Africa	5370.008789	1956
Spain	4462.540356	1956
Sri Lanka	1084.424793	1956
Sudan	1844.530025	1956
Swaziland	1228.312196	1956
Sweden	9680.239638	1956
Switzerland	17501.93196	1956
Syria	2052.075936	1956
Taiwan	1449.465184	1956
Tanzania	700.3209546	1956
Thailand	810.6167294	1956
Togo	913.1647992	1956
Trinidad and Tobago	3881.042738	1956
Tunisia	1472.771748	1956
Turkey	2120.906431	1956
Uganda	763.1372031	1956
United Kingdom	11158.95181	1956
United States	14820.1462	1956
Uruguay	6182.25544	1956
Venezuela	8992.665166	1956
West Bank and Gaza	1757.708914	1956
Vietnam	665.986811	1956
Yemen, Rep.	800.9672478	1956
Zambia	1289.239657	1956
Zimbabwe	500.8956543	1956
Afghanistan	820.8530296	1957
Albania	1942.284244	1957
Algeria	3013.976023	1957
Angola	3827.940465	1957
Argentina	6856.856212	1957
Australia	10949.64959	1957
Austria	8842.59803	1957
Bahrain	11635.79945	1957
Bangladesh	661.6374577	1957
Belgium	9714.960623	1957
Benin	959.6010805	1957
Bolivia	2127.686326	1957
Bosnia and Herzegovina	1353.989176	1957
Botswana	918.2325349	1957
Brazil	2487.365989	1957
Bulgaria	3008.670727	1957
Burkina Faso	617.1834648	1957
Burundi	379.5646281	1957
Cambodia	434.0383364	1957
Cameroon	1313.048099	1957
Canada	12489.95006	1957
Cape Verde	583.6337743	1957
Central African Rep.	1190.844328	1957
Chad	1308.495577	1957
Chile	4315.622723	1957
China	575.9870009	1957
Colombia	2323.805581	1957
Comoros	1211.148548	1957
Congo, Dem. Rep.	905.8602303	1957
Congo, Rep.	2315.056572	1957
Costa Rica	2990.010802	1957
Cote d'Ivoire	1500.895925	1957
Croatia	4338.231617	1957
Cuba	6092.174359	1957
Czech Rep.	8256.343918	1957
Denmark	11099.65935	1957
Djibouti	2864.969076	1957
Dominican Rep.	1544.402995	1957
Ecuador	3780.546651	1957
Egypt	1458.915272	1957
El Salvador	3421.523218	1957
Equatorial Guinea	426.0964081	1957
Eritrea	344.1618859	1957
Ethiopia	378.9041632	1957
Finland	7545.415386	1957
France	8662.834898	1957
Gabon	4976.198099	1957
Gambia	520.9267111	1957
Germany	10187.82665	1957
Ghana	1043.561537	1957
Greece	4916.299889	1957
Guatemala	2617.155967	1957
Guinea	576.2670245	1957
Guinea-Bissau	431.7904566	1957
Haiti	1726.887882	1957
Honduras	2220.487682	1957
Hong Kong, China	3629.076457	1957
Hungary	6040.180011	1957
Iceland	9244.001412	1957
India	590.061996	1957
Indonesia	858.9002707	1957
Iran	3290.257643	1957
Iraq	6229.333562	1957
Ireland	5599.077872	1957
Isle of Man	6391.026599	1957
Israel	5385.278451	1957
Italy	6248.656232	1957
Jamaica	4756.525781	1957
Japan	4317.694365	1957
Jordan	1886.080591	1957
Kenya	944.4383152	1957
Korea, Dem. Rep.	1571.134655	1957
Korea, Rep.	1487.593537	1957
Kuwait	113523.1329	1957
Laos	833.5978748	1957
Lebanon	6089.786934	1957
Lesotho	335.9971151	1957
Liberia	620.9699901	1957
Libya	3448.284395	1957
Luxembourg	16545.86334	1957
Macedonia, FYR	2650.771424	1957
Madagascar	1589.20275	1957
Malawi	416.3698064	1957
Malaysia	1810.066992	1957
Mali	490.3821867	1957
Mauritania	846.1202613	1957
Mauritius	2034.037981	1957
Mexico	4131.546641	1957
Mongolia	912.6626085	1957
Montenegro	3682.259903	1957
Morocco	1642.002314	1957
Mozambique	495.5868333	1957
Myanmar	350	1957
Namibia	2621.448058	1957
Nepal	597.9363558	1957
Netherlands	11276.19344	1957
New Zealand	12247.39532	1957
Nicaragua	3457.415947	1957
Niger	835.5234025	1957
Nigeria	1100.592563	1957
Norway	11653.97304	1957
Oman	2242.746551	1957
Pakistan	747.0835292	1957
Panama	2961.800905	1957
Paraguay	2046.154706	1957
Peru	4245.256698	1957
Philippines	1547.944844	1957
Poland	4734.253019	1957
Portugal	3774.571743	1957
Puerto Rico	3907.156189	1957
Reunion	2769.451844	1957
Romania	3943.370225	1957
Rwanda	540.2893983	1957
Sao Tome and Principe	860.7369026	1957
Saudi Arabia	8157.591248	1957
Senegal	1567.653006	1957
Serbia	4981.090891	1957
Seychelles	5239.911768	1957
Sierra Leone	1004.484437	1957
Singapore	2843.104409	1957
Slovak Republic	6093.26298	1957
Slovenia	5862.276629	1957
Somalia	1258.147413	1957
South Africa	5487.104219	1957
Spain	4564.80241	1957
Sri Lanka	1072.546602	1957
Sudan	1770.337074	1957
Swaziland	1244.708364	1957
Sweden	9911.878226	1957
Switzerland	17909.48973	1957
Syria	2117.234893	1957
Taiwan	1507.86129	1957
Tanzania	698.5356073	1957
Thailand	793.5774148	1957
Togo	925.9083202	1957
Trinidad and Tobago	4100.3934	1957
Tunisia	1395.232468	1957
Turkey	2218.754257	1957
Uganda	774.3710692	1957
United Kingdom	11283.17795	1957
United States	14847.12712	1957
Uruguay	6150.772969	1957
Venezuela	9802.466526	1957
West Bank and Gaza	1827.067742	1957
Vietnam	676.2854478	1957
Yemen, Rep.	804.8304547	1957
Zambia	1311.956766	1957
Zimbabwe	518.7642681	1957
Afghanistan	849.7400695	1958
Albania	2029.789585	1958
Algeria	3059.576865	1958
Angola	3966.415044	1958
Argentina	7157.85635	1958
Australia	11240.95886	1958
Austria	9137.296178	1958
Bahrain	11921.7816	1958
Bangladesh	635.985227	1958
Belgium	9477.273558	1958
Benin	974.0371343	1958
Bolivia	2130.501199	1958
Bosnia and Herzegovina	1398.03242	1958
Botswana	929.0465711	1958
Brazil	2680.429605	1958
Bulgaria	3238.108918	1958
Burkina Faso	633.8863491	1958
Burundi	383.3776927	1958
Cambodia	443.979754	1958
Cameroon	1342.09351	1958
Canada	12384.41018	1958
Cape Verde	578.6618205	1958
Central African Rep.	1214.365564	1958
Chad	1335.839759	1958
Chile	4444.518373	1958
China	622.4985891	1958
Colombia	2292.183998	1958
Comoros	1218.420538	1958
Congo, Dem. Rep.	861.471056	1958
Congo, Rep.	2352.13624	1958
Costa Rica	3237.298051	1958
Cote d'Ivoire	1522.780561	1958
Croatia	4479.347806	1958
Cuba	5982.000903	1958
Czech Rep.	8811.025887	1958
Denmark	11280.99757	1958
Djibouti	2859.639249	1958
Dominican Rep.	1573.200289	1958
Ecuador	3784.771842	1958
Egypt	1492.53324	1958
El Salvador	3392.037558	1958
Equatorial Guinea	433.5200437	1958
Eritrea	348.97859	1958
Ethiopia	384.2071015	1958
Finland	7523.807653	1958
France	8855.252659	1958
Gabon	5121.53658	1958
Gambia	520.7869845	1958
Germany	10571.58556	1958
Ghana	998.032874	1958
Greece	5095.370515	1958
Guatemala	2660.061032	1958
Guinea	583.7724759	1958
Guinea-Bissau	441.981078	1958
Haiti	1827.625656	1958
Honduras	2217.790742	1958
Hong Kong, China	3756.588949	1958
Hungary	6416.726703	1958
Iceland	9789.869797	1958
India	621.425045	1958
Indonesia	792.4708054	1958
Iran	3571.067283	1958
Iraq	6781.321962	1958
Ireland	5535.119487	1958
Isle of Man	6350.207828	1958
Israel	5543.324345	1958
Italy	6518.368168	1958
Jamaica	4737.216096	1958
Japan	4528.38594	1958
Jordan	1989.850984	1958
Kenya	926.8443947	1958
Korea, Dem. Rep.	1607.161317	1958
Korea, Rep.	1522.341261	1958
Kuwait	107961.2738	1958
Laos	841.5852504	1958
Lebanon	5102.569674	1958
Lesotho	342.5805295	1958
Liberia	622.5870522	1958
Libya	3705.673909	1958
Luxembourg	16587.4117	1958
Macedonia, FYR	2736.997056	1958
Madagascar	1618.503517	1958
Malawi	422.1524831	1958
Malaysia	1758.399759	1958
Mali	498.2108363	1958
Mauritania	866.4689607	1958
Mauritius	2031.188804	1958
Mexico	4224.166836	1958
Mongolia	939.2335867	1958
Montenegro	3802.038313	1958
Morocco	1606.283992	1958
Mozambique	509.1761829	1958
Myanmar	331	1958
Namibia	2628.160645	1958
Nepal	624.6423051	1958
Netherlands	10999.30344	1958
New Zealand	12437.61842	1958
Nicaragua	3362.042275	1958
Niger	850.4348247	1958
Nigeria	1062.669337	1958
Norway	11551.24388	1958
Oman	2337.966381	1958
Pakistan	738.6846185	1958
Panama	2924.124893	1958
Paraguay	2107.311486	1958
Peru	4144.743794	1958
Philippines	1554.149473	1958
Poland	4885.491828	1958
Portugal	3793.655171	1958
Puerto Rico	3951.38379	1958
Reunion	2764.119362	1958
Romania	4065.805746	1958
Rwanda	542.8836955	1958
Sao Tome and Principe	943.0618398	1958
Saudi Arabia	8380.69704	1958
Senegal	1590.373869	1958
Serbia	5143.118331	1958
Seychelles	5272.744571	1958
Sierra Leone	1018.621971	1958
Singapore	2849.149873	1958
Slovak Republic	6502.623726	1958
Slovenia	6052.967724	1958
Somalia	1267.276121	1958
South Africa	5510.158666	1958
Spain	4720.206871	1958
Sri Lanka	1076.228019	1958
Sudan	1793.531628	1958
Swaziland	1248.402625	1958
Sweden	10209.70983	1958
Switzerland	17284.27073	1958
Syria	1770.705165	1958
Taiwan	1562.085741	1958
Tanzania	685.8759443	1958
Thailand	796.7036273	1958
Togo	937.8858119	1958
Trinidad and Tobago	4303.080455	1958
Tunisia	1554.591316	1958
Turkey	2246.972331	1958
Uganda	757.9820213	1958
United Arab Emirates	5100	1958
United Kingdom	11211.11356	1958
United States	14455.69662	1958
Uruguay	6230.904198	1958
Venezuela	9064.532978	1958
West Bank and Gaza	1895.3446	1958
Vietnam	684.5975191	1958
Yemen, Rep.	808.3962341	1958
Zambia	1245.619033	1958
Zimbabwe	509.092181	1958
Afghanistan	856.2288434	1959
Albania	2113.346606	1959
Algeria	3548.416022	1959
Angola	3917.761174	1959
Argentina	6575.45436	1959
Australia	11678.07069	1959
Austria	9360.853847	1959
Bahrain	12169.78864	1959
Bangladesh	656.3067921	1959
Belgium	9675.467689	1959
Benin	988.8752036	1959
Bolivia	2076.816142	1959
Bosnia and Herzegovina	1555.187741	1959
Botswana	944.1369248	1959
Brazil	2861.74975	1959
Bulgaria	3464.569652	1959
Burkina Faso	649.6994714	1959
Burundi	398.3046608	1959
Cambodia	474.5859159	1959
Cameroon	1370.438494	1959
Canada	12590.80033	1959
Cape Verde	627.0925034	1959
Central African Rep.	1237.027984	1959
Chad	1361.476485	1959
Chile	4090.770396	1959
China	616.1921861	1959
Colombia	2381.60429	1959
Comoros	1260.080141	1959
Congo, Dem. Rep.	872.6785366	1959
Congo, Rep.	2388.978301	1959
Costa Rica	3228.865024	1959
Cote d'Ivoire	1537.940971	1959
Croatia	4982.879292	1959
Cuba	5232.615705	1959
Czech Rep.	9135.702191	1959
Denmark	12036.20036	1959
Djibouti	2939.926685	1959
Dominican Rep.	1530.129494	1959
Ecuador	3877.176357	1959
Egypt	1527.26507	1959
El Salvador	3437.781199	1959
Equatorial Guinea	451.5639681	1959
Eritrea	351.7554767	1959
Ethiopia	387.2643079	1959
Finland	7907.517148	1959
France	9040.636982	1959
Gabon	5268.770515	1959
Gambia	535.4297652	1959
Germany	11261.92987	1959
Ghana	1110.593801	1959
Greece	5228.020392	1959
Guatemala	2710.411934	1959
Guinea	606.8931113	1959
Guinea-Bissau	444.0332294	1959
Haiti	1707.088116	1959
Honduras	2201.34178	1959
Hong Kong, China	3888.527056	1959
Hungary	6639.866073	1959
Iceland	9768.93049	1959
India	622.7232692	1959
Indonesia	816.5514562	1959
Iran	3767.170128	1959
Iraq	6891.151298	1959
Ireland	5776.534103	1959
Isle of Man	6568.627522	1959
Israel	6073.058205	1959
Italy	6885.772019	1959
Jamaica	4897.484775	1959
Japan	4893.312509	1959
Jordan	2050.050869	1959
Kenya	921.3427949	1959
Korea, Dem. Rep.	1618.765676	1959
Korea, Rep.	1533.359425	1959
Kuwait	106738.8971	1959
Laos	848.9273597	1959
Lebanon	5404.77179	1959
Lesotho	346.2221595	1959
Liberia	641.8989791	1959
Libya	3901.966159	1959
Luxembourg	16545.58328	1959
Macedonia, FYR	3044.667782	1959
Madagascar	1646.632191	1959
Malawi	427.4420518	1959
Malaysia	1826.016008	1959
Mali	506.6345549	1959
Mauritania	887.8956019	1959
Mauritius	2089.797045	1959
Mexico	4220.454728	1959
Mongolia	967.7740129	1959
Montenegro	4229.432229	1959
Morocco	1570.983609	1959
Mozambique	526.0526916	1959
Myanmar	370	1959
Namibia	2711.338942	1959
Nepal	634.8371582	1959
Netherlands	11358.20225	1959
New Zealand	13039.678	1959
Nicaragua	3307.131982	1959
Niger	865.3980881	1959
Nigeria	1083.060661	1959
Norway	11936.99492	1959
Oman	2429.593218	1959
Pakistan	727.8986697	1959
Panama	3029.415615	1959
Paraguay	2049.458422	1959
Peru	4053.342434	1959
Philippines	1610.858077	1959
Poland	4948.301085	1959
Portugal	3966.469796	1959
Puerto Rico	4263.728388	1959
Reunion	2840.755161	1959
Romania	4205.871192	1959
Rwanda	560.6986378	1959
Sao Tome and Principe	844.4604692	1959
Saudi Arabia	9044.260659	1959
Senegal	1611.699724	1959
Serbia	5721.265446	1959
Seychelles	5403.082921	1959
Sierra Leone	1062.021453	1959
Singapore	3202.784492	1959
Slovak Republic	6742.238031	1959
Slovenia	6733.392634	1959
Somalia	1314.365667	1959
South Africa	5630.537219	1959
Spain	4571.300919	1959
Sri Lanka	1063.154395	1959
Sudan	1952.425452	1959
Swaziland	1288.366278	1959
Sweden	10636.33094	1959
Switzerland	18161.48966	1959
Syria	1780.435521	1959
Taiwan	1630.24058	1959
Tanzania	700.2048249	1959
Thailand	865.0414418	1959
Togo	950.5404102	1959
Trinidad and Tobago	4405.839464	1959
Tunisia	1465.076399	1959
Turkey	2277.255285	1959
Uganda	774.4504047	1959
United Kingdom	11596.72739	1959
United States	15239.98472	1959
Uruguay	5605.001965	1959
Venezuela	9031.526247	1959
West Bank and Gaza	1965.959644	1959
Vietnam	690.4102269	1959
Yemen, Rep.	811.9917854	1959
Zambia	1468.111429	1959
Zimbabwe	519.5964769	1959
Afghanistan	868.4982226	1960
Albania	2220.342696	1960
Algeria	3716.788679	1960
Angola	4006.206302	1960
Argentina	6984.75572	1960
Australia	11897.96372	1960
Austria	10083.83005	1960
Bahamas	13685.51115	1960
Bahrain	12373.90803	1960
Bangladesh	679.3640316	1960
Barbados	5319.738549	1960
Belgium	10076.60249	1960
Belize	1868.455953	1960
Benin	996.92542	1960
Bermuda	26177.3742	1960
Bolivia	2117.78193	1960
Bosnia and Herzegovina	1638.058291	1960
Botswana	953.2611538	1960
Brazil	3044.128443	1960
Bulgaria	3759.16551	1960
Burkina Faso	661.8616423	1960
Burundi	396.9416121	1960
Cambodia	489.7309238	1960
Cameroon	1386.313224	1960
Canada	12701.48312	1960
Cape Verde	654.575172	1960
Central African Rep.	1225.463418	1960
Chad	1348.769683	1960
Chile	4321.773456	1960
China	591.8170473	1960
Colombia	2399.030025	1960
Comoros	1337.131021	1960
Congo, Dem. Rep.	873.465309	1960
Congo, Rep.	2416.96786	1960
Costa Rica	3374.87672	1960
Cote d'Ivoire	1622.673089	1960
Croatia	5248.399613	1960
Cuba	5194.754416	1960
Czech Rep.	9763.502773	1960
Denmark	12279.61856	1960
Djibouti	3043.199351	1960
Dominican Rep.	1552.737916	1960
Ecuador	4012.404587	1960
Egypt	1562.959236	1960
El Salvador	3468.953149	1960
Equatorial Guinea	490.5234665	1960
Eritrea	362.8203915	1960
Ethiopia	399.446198	1960
Fiji	2036.450326	1960
Finland	8562.873298	1960
France	9640.940051	1960
Gabon	5440.071569	1960
Gambia	554.1752343	1960
Germany	12091.34193	1960
Ghana	1158.848408	1960
Greece	5409.218993	1960
Guatemala	2696.633625	1960
Guinea	621.381608	1960
Guinea-Bissau	465.0612635	1960
Guyana	2197.296581	1960
Haiti	1780.912456	1960
Honduras	2262.218016	1960
Hong Kong, China	4026.158721	1960
Hungary	6954.291576	1960
Iceland	9890.0665	1960
India	654.0837752	1960
Indonesia	834.9920715	1960
Iran	4013.864349	1960
Iraq	7500.795232	1960
Ireland	6125.349532	1960
Isle of Man	6891.830384	1960
Israel	6291.246207	1960
Italy	7314.830776	1960
Jamaica	5113.571329	1960
Japan	5488.805469	1960
Jordan	2088.366399	1960
Kenya	928.1066532	1960
Korea, Dem. Rep.	1597.170056	1960
Korea, Rep.	1513.161336	1960
Kuwait	104014.691	1960
Laos	856.7453444	1960
Lebanon	5416.835365	1960
Lesotho	364.731976	1960
Liberia	645.1650278	1960
Libya	4902.712549	1960
Luxembourg	17086.72171	1960
Macedonia, FYR	3206.907548	1960
Madagascar	1637.510639	1960
Malawi	428.704437	1960
Malaysia	1904.478741	1960
Mali	510.5850588	1960
Malta	2300.590224	1960
Mauritania	946.3841346	1960
Mauritius	2161.307656	1960
Mexico	4433.085384	1960
Mongolia	996.6677364	1960
Montenegro	4454.803974	1960
Morocco	1536.618298	1960
Mozambique	527.8716539	1960
Myanmar	371	1960
Namibia	2893.486093	1960
Nepal	640.7977296	1960
Netherlands	12241.95066	1960
New Zealand	12816.33036	1960
Nicaragua	3248.304481	1960
Niger	902.9125063	1960
Nigeria	1104.927097	1960
Norway	12508.70127	1960
Oman	2522.625155	1960
Pakistan	744.1797942	1960
Panama	3119.954951	1960
Papua New Guinea	1120.042611	1960
Paraguay	2016.412249	1960
Peru	4486.392408	1960
Philippines	1584.519685	1960
Poland	5137.593634	1960
Portugal	4196.145957	1960
Puerto Rico	4502.882087	1960
Reunion	2969.279941	1960
Romania	4349.18681	1960
Rwanda	564.2188812	1960
Saint Vincent and the Grenadines	2277.311584	1960
Sao Tome and Principe	934.4687483	1960
Saudi Arabia	9726.957613	1960
Senegal	1607.711232	1960
Serbia	6026.1318	1960
Seychelles	5672.926784	1960
Sierra Leone	1080.696943	1960
Singapore	3426.03024	1960
Slovak Republic	7205.561032	1960
Slovenia	7092.191728	1960
Somalia	1304.433808	1960
South Africa	5545.680612	1960
Spain	4603.06757	1960
Sri Lanka	1072.214523	1960
Sudan	1935.052657	1960
Swaziland	1428.807539	1960
Sweden	11183.12944	1960
Switzerland	19059.00518	1960
Syria	1754.115881	1960
Taiwan	1679.609606	1960
Tanzania	708.8732109	1960
Thailand	940.1232335	1960
Togo	1011.3063	1960
Trinidad and Tobago	4795.859286	1960
Tunisia	1616.323816	1960
Turkey	2272.864674	1960
Uganda	788.6910934	1960
United Kingdom	12167.33297	1960
United States	15374.01822	1960
Uruguay	5720.89135	1960
Venezuela	8714.110368	1960
West Bank and Gaza	2039.717191	1960
Vietnam	696.9524172	1960
Yemen, Rep.	815.9216766	1960
Zambia	1540.598657	1960
Zimbabwe	526.7790774	1960
Afghanistan	857.3586549	1961
Albania	2238.787437	1961
Algeria	3202.96262	1961
Angola	4463.825923	1961
Argentina	7367.286043	1961
Australia	11711.50002	1961
Austria	10560.9654	1961
Bahamas	14404.4065	1961
Bahrain	12543.97119	1961
Bangladesh	703.5104482	1961
Barbados	5711.592975	1961
Belgium	10512.5111	1961
Belize	1893.402978	1961
Benin	1006.387154	1961
Bermuda	26739.57962	1961
Bolivia	2113.493091	1961
Bosnia and Herzegovina	1694.856091	1961
Botswana	971.4406772	1961
Brazil	3214.185954	1961
Bulgaria	3966.093248	1961
Burkina Faso	684.7957865	1961
Burundi	333.2702748	1961
Cambodia	472.1955576	1961
Cameroon	1380.621347	1961
Canada	12817.92217	1961
Cape Verde	676.6545282	1961
Central African Rep.	1248.640302	1961
Chad	1343.287511	1961
Chile	4418.959102	1961
China	492.0062811	1961
Colombia	2443.566833	1961
Comoros	1320.492218	1961
Congo, Dem. Rep.	762.1156142	1961
Congo, Rep.	2441.679738	1961
Costa Rica	3383.620348	1961
Cote d'Ivoire	1714.788066	1961
Croatia	5430.381873	1961
Cuba	5190.098271	1961
