country	year	pop	gdpPercap	continent	lifeExp
Nicaragua	1972	2182908	4688.593267	Americas	55.151
Nicaragua	1977	2554598	5486.371089	Americas	57.47
Nicaragua	1982	2979423	3470.338156	Americas	59.298
Nicaragua	1987	3344353	2955.984375	Americas	62.008
Nicaragua	1992	4017939	2170.151724	Americas	65.843
Nicaragua	1997	4609572	2253.023004	Americas	68.426
Nicaragua	2002	5146848	2474.548819	Americas	70.836
Nicaragua	2007	5675356	2749.320965	Americas	72.899
Niger	1952	3379468	761.879376	Africa	37.444
Niger	1957	3692184	835.5234025	Africa	38.598
Niger	1962	4076008	997.7661127	Africa	39.487
Niger	1967	4534062	1054.384891	Africa	40.118
Niger	1972	5060262	954.2092363	Africa	40.546
Niger	1977	5682086	808.8970728	Africa	41.291
Niger	1982	6437188	909.7221354	Africa	42.598
Niger	1987	7332638	668.3000228	Africa	44.555
Niger	1992	8392818	581.182725	Africa	47.391
Niger	1997	9666252	580.3052092	Africa	51.313
Niger	2002	11140655	601.0745012	Africa	54.496
Niger	2007	12894865	619.6768924	Africa	56.867
Nigeria	1952	33119096	1077.281856	Africa	36.324
Nigeria	1957	37173340	1100.592563	Africa	37.802
Nigeria	1962	41871351	1150.927478	Africa	39.36
Nigeria	1967	47287752	1014.514104	Africa	41.04
Nigeria	1972	53740085	1698.388838	Africa	42.821
Nigeria	1977	62209173	1981.951806	Africa	44.514
Nigeria	1982	73039376	1576.97375	Africa	45.826
Nigeria	1987	81551520	1385.029563	Africa	46.886
Nigeria	1992	93364244	1619.848217	Africa	47.472
Nigeria	1997	106207839	1624.941275	Africa	47.464
Nigeria	2002	119901274	1615.286395	Africa	46.608
Nigeria	2007	135031164	2013.977305	Africa	46.859
Norway	1950	3265126	9427.920942	Europe	71.6
Norway	1951	3295871	9845.992115	Europe	72.54
Norway	1952	3327728	10095.42172	Europe	72.67
Norway	1953	3360888	10392.81493	Europe	73.15
Norway	1954	3394246	10810.10126	Europe	73.23
Norway	1955	3427409	10941.85332	Europe	73.44
Norway	1956	3459992	11417.25493	Europe	73.49
Norway	1957	3491938	11653.97304	Europe	73.44
Norway	1958	3522993	11551.24388	Europe	73.43
Norway	1959	3552851	11936.99492	Europe	73.56
Norway	1960	3581239	12508.70127	Europe	73.58
Norway	1961	3609800	13187.53944	Europe	73.59
Norway	1962	3638919	13450.40151	Europe	73.47
Norway	1963	3666540	13859.59033	Europe	73.11
Norway	1964	3694339	14439.99117	Europe	73.61
Norway	1965	3723153	15089.13985	Europe	73.73
Norway	1966	3753628	15532.67709	Europe	74.01
Norway	1967	3786019	16361.87647	Europe	74.08
Norway	1968	3818983	16584.91171	Europe	73.96
Norway	1969	3850977	17189.35373	Europe	73.67
Norway	1970	3877386	17411.50478	Europe	74.08
Norway	1971	3903039	18184.49176	Europe	74.18
Norway	1972	3933004	18965.05551	Europe	74.34
Norway	1973	3960613	19663.97791	Europe	74.43
Norway	1974	3985258	20361.63023	Europe	74.75
Norway	1975	4007313	21308.18679	Europe	74.8
Norway	1976	4026152	22451.94757	Europe	75.03
Norway	1977	4043205	23311.34939	Europe	75.37
Norway	1978	4058671	24032.44667	Europe	75.4
Norway	1979	4072517	25024.03337	Europe	75.39
Norway	1980	4085620	26178.35602	Europe	75.65
Norway	1981	4099702	26340.45425	Europe	75.84
Norway	1982	4114787	26298.63531	Europe	75.97
Norway	1983	4128432	27150.3182	Europe	76.03
Norway	1984	4140095	28673.01615	Europe	76.19
Norway	1985	4152419	30074.27105	Europe	75.9
Norway	1986	4166596	31050.82105	Europe	76.04
Norway	1987	4186147	31540.9748	Europe	75.89
Norway	1988	4208729	31358.23328	Europe	75.99
Norway	1989	4226142	31527.69364	Europe	76.33
Norway	1990	4242006	32064.81755	Europe	76.41
Norway	1991	4261733	33070.56769	Europe	76.93
Norway	1992	4286357	33965.66115	Europe	77.32
Norway	1993	4311964	34684.12845	Europe	77.28
Norway	1994	4336638	36299.49293	Europe	77.86
Norway	1995	4359101	37685.97493	Europe	77.89
Norway	1996	4381277	39465.28969	Europe	78.32
Norway	1997	4405672	41283.16433	Europe	78.32
Norway	1998	4432718	41912.99271	Europe	78.49
Norway	1999	4463377	42491.08975	Europe	78.47
Norway	2000	4492400	43587.57941	Europe	78.76
Norway	2001	4515195	44223.20205	Europe	78.98
Norway	2002	4535591	44683.97525	Europe	79.05
Norway	2003	4555400	44937.55365	Europe	79.61
Norway	2004	4574560	46475.6784	Europe	80.06
Norway	2005	4593041	47551	Europe	80.29
Norway	2006	4610820	48264.6727	Europe	80.55
Norway	2007	4627926	49357.19017	Europe	80.196
Oman	1952	507833	1828.230307	Asia	37.578
Oman	1957	561977	2242.746551	Asia	40.08
Oman	1962	628164	2924.638113	Asia	43.165
Oman	1967	714775	4720.942687	Asia	46.988
Oman	1972	829050	10618.03855	Asia	52.143
Oman	1977	1004533	11848.34392	Asia	57.367
Oman	1982	1301048	12954.79101	Asia	62.728
Oman	1987	1593882	18115.22313	Asia	67.734
Oman	1992	1915208	18616.70691	Asia	71.197
Oman	1997	2283635	19702.05581	Asia	72.499
Oman	2002	2713462	19774.83687	Asia	74.193
Oman	2007	3204897	22316.19287	Asia	75.64
Pakistan	1952	41346560	684.5971438	Asia	43.436
Pakistan	1957	46679944	747.0835292	Asia	45.557
Pakistan	1962	53100671	803.3427418	Asia	47.67
Pakistan	1967	60641899	942.4082588	Asia	49.8
Pakistan	1972	69325921	1049.938981	Asia	51.929
Pakistan	1977	78152686	1175.921193	Asia	54.043
Pakistan	1982	91462088	1443.429832	Asia	56.158
Pakistan	1987	105186881	1704.686583	Asia	58.245
Pakistan	1992	120065004	1971.829464	Asia	60.838
Pakistan	1997	135564834	2049.350521	Asia	61.818
Pakistan	2002	153403524	2092.712441	Asia	63.61
Pakistan	2007	169270617	2605.94758	Asia	65.483
Panama	1952	940080	2480.380334	Americas	55.191
Panama	1957	1063506	2961.800905	Americas	59.201
Panama	1962	1215725	3536.540301	Americas	61.817
Panama	1967	1405486	4421.009084	Americas	64.071
Panama	1972	1616384	5364.249663	Americas	66.216
Panama	1977	1839782	5351.912144	Americas	68.681
Panama	1982	2036305	7009.601598	Americas	70.472
Panama	1987	2253639	7034.779161	Americas	71.523
Panama	1992	2484997	6618.74305	Americas	72.462
Panama	1997	2734531	7113.692252	Americas	73.738
Panama	2002	2990875	7356.031934	Americas	74.712
Panama	2007	3242173	9809.185636	Americas	75.537
Papua New Guinea	1962	1837378	1219.99664		49.69
Papua New Guinea	1967	2102625	1511.981089		49.981
Papua New Guinea	1972	2416549	1898.542817		42.522
Papua New Guinea	1977	2753462	1791.430017		49.253
Papua New Guinea	1982	3139596	1722.782537		52.46
Papua New Guinea	1987	3548932	1742.4451		53.383
Papua New Guinea	1992	4024135	1880.960637		55.186
Papua New Guinea	1997	4571004	2064.012896		56.153
Papua New Guinea	2002	5172033	1727.292022		56.651
Papua New Guinea	2007	5795887	1827.096606		57.229
Paraguay	1952	1555876	1952.308701	Americas	62.649
Paraguay	1957	1770902	2046.154706	Americas	63.196
Paraguay	1962	2009813	2148.027146	Americas	64.361
Paraguay	1967	2287985	2299.376311	Americas	64.951
Paraguay	1972	2614104	2523.337977	Americas	65.815
Paraguay	1977	2984494	3248.373311	Americas	66.353
Paraguay	1982	3366439	4258.503604	Americas	66.874
Paraguay	1987	3886512	3998.875695	Americas	67.378
Paraguay	1992	4483945	4196.411078	Americas	68.225
Paraguay	1997	5154123	4247.400261	Americas	69.4
Paraguay	2002	5884491	3783.674243	Americas	70.755
Paraguay	2007	6667147	4172.838464	Americas	71.752
Peru	1952	8025700	3758.523437	Americas	43.902
Peru	1957	9146100	4245.256698	Americas	46.263
Peru	1962	10516500	4957.037982	Americas	49.096
Peru	1967	12132200	5788.09333	Americas	51.445
Peru	1972	13954700	5937.827283	Americas	55.448
Peru	1977	15990099	6281.290855	Americas	58.447
Peru	1982	18125129	6434.501797	Americas	61.406
Peru	1987	20195924	6360.943444	Americas	64.134
Peru	1992	22430449	4446.380924	Americas	66.458
Peru	1997	24748122	5838.347657	Americas	68.386
Peru	2002	26769436	5909.020073	Americas	69.906
Peru	2007	28674757	7408.905561	Americas	71.421
Philippines	1952	22438691	1272.880995	Asia	47.752
Philippines	1957	26072194	1547.944844	Asia	51.334
Philippines	1962	30325264	1649.552153	Asia	54.757
Philippines	1967	35356600	1814.12743	Asia	56.393
Philippines	1972	40850141	1989.37407	Asia	58.065
Philippines	1977	46850962	2373.204287	Asia	60.06
Philippines	1982	53456774	2603.273765	Asia	62.082
Philippines	1987	60017788	2189.634995	Asia	64.151
Philippines	1992	67185766	2279.324017	Asia	66.458
Philippines	1997	75012988	2536.534925	Asia	68.564
Philippines	2002	82995088	2650.921068	Asia	70.303
Philippines	2007	91077287	3190.481016	Asia	71.688
Poland	1952	25730551	4029.329699	Europe	61.31
Poland	1957	28235346	4734.253019	Europe	65.77
Poland	1958	28692576	4885.491828	Europe	65.92
Poland	1959	29152334	4948.301085	Europe	65.53
Poland	1960	29589842	5137.593634	Europe	67.86
Poland	1961	29978949	5475.677263	Europe	67.98
Poland	1962	30329617	5338.752143	Europe	67.64
Poland	1963	30662122	5597.456046	Europe	68.57
Poland	1964	30975520	5788.405243	Europe	68.8
Poland	1965	31262358	6052.025449	Europe	69.5
Poland	1966	31532016	6378.941971	Europe	69.91
Poland	1967	31785378	6557.152776	Europe	69.61
Poland	1968	32034813	6900.037897	Europe	70.25
Poland	1969	32280848	6778.281725	Europe	69.74
Poland	1970	32526000	7076.38633	Europe	69.87
Poland	1971	32777810	7522.538545	Europe	69.67
Poland	1972	33039545	8006.506993	Europe	70.85
Poland	1973	33331131	8533.519956	Europe	70.85
Poland	1974	33642890	8950.744008	Europe	71.36
Poland	1975	33969240	9281.984283	Europe	70.77
Poland	1976	34299428	9421.87973	Europe	70.77
Poland	1977	34621254	9508.141454	Europe	70.67
Poland	1978	34929072	9766.194029	Europe	70.6
Poland	1979	35256645	9496.484204	Europe	70.93
Poland	1980	35578016	9173.321647	Europe	70.28
Poland	1981	35901961	8606.550203	Europe	71.26
Poland	1982	36227381	8451.531004	Europe	71.32
Poland	1983	36571418	8786.113972	Europe	71.16
Poland	1984	36904134	9030.450647	Europe	70.9
Poland	1985	37225792	9046.300125	Europe	70.64
Poland	1986	37504275	9263.851026	Europe	70.93
Poland	1987	37740710	9082.351172	Europe	70.98
Poland	1988	37866840	9252.06033	Europe	71.35
Poland	1989	37970155	9083.714502	Europe	71.1
Poland	1990	38119408	8172.110085	Europe	70.75
Poland	1991	38253222	7572.207653	Europe	70.45
Poland	1992	38370697	7738.881247	Europe	70.99
Poland	1993	38467746	8007.930474	Europe	71.51
Poland	1994	38548296	8414.155074	Europe	71.82
Poland	1995	38600642	8986.892389	Europe	72.05
Poland	1996	38629842	9518.902961	Europe	72.39
Poland	1997	38654957	10159.58368	Europe	72.75
Poland	1998	38668756	10716.1256	Europe	73.13
Poland	1999	38665539	11208.80057	Europe	73.18
Poland	2000	38654164	11680.79102	Europe	73.91
Poland	2001	38643641	11825.86665	Europe	74.33
Poland	2002	38625976	12002.23908	Europe	74.67
Poland	2003	38602853	12472.53327	Europe	74.85
Poland	2004	38580445	13146.00686	Europe	75.02
Poland	2005	38557984	13573	Europe	75.15
Poland	2006	38536869	14426.05823	Europe	75.35
Poland	2007	38518241	15389.92468	Europe	75.563
Portugal	1950	8442750	2961.890656	Europe	58.53
Portugal	1951	8490250	3077.244823	Europe	58.72
Portugal	1952	8526050	3068.319867	Europe	59.82
Portugal	1953	8578950	3262.202522	Europe	61.12
Portugal	1954	8632100	3397.693176	Europe	62.26
Portugal	1955	8692600	3513.188054	Europe	61.43
Portugal	1956	8756000	3639.99042	Europe	61.24
Portugal	1957	8817650	3774.571743	Europe	61.51
Portugal	1958	8888550	3793.655171	Europe	63.81
Portugal	1959	8961550	3966.469796	Europe	62.99
Portugal	1960	9036700	4196.145957	Europe	64.25
Portugal	1961	9031200	4428.041583	Europe	62.87
Portugal	1962	9019800	4727.954889	Europe	64.39
Portugal	1963	9081600	4974.495622	Europe	65.02
Portugal	1964	9122500	5278.676878	Europe	65.24
Portugal	1965	9128850	5667.6641	Europe	66.19
Portugal	1966	9108800	5911.266372	Europe	65.7
Portugal	1967	9103000	6361.517993	Europe	66.6
Portugal	1968	9115050	6918.30301	Europe	66.91
Portugal	1969	9097200	7079.032443	Europe	66.52
Portugal	1970	9044200	7769.405655	Europe	67.17
Portugal	1971	8990450	8334.24931	Europe	66.94
Portugal	1972	8970450	9022.247417	Europe	69.26
Portugal	1973	8975950	10026.71305	Europe	68.66
Portugal	1974	9098300	10005.00041	Europe	69.21
Portugal	1975	9411090	9251.915675	Europe	68.93
Portugal	1976	9621970	9673.53026	Europe	69.16
Portugal	1977	9662600	10172.48572	Europe	70.41
Portugal	1978	9698780	10419.96086	Europe	70.87
Portugal	1979	9724560	10978.31049	Europe	71.68
Portugal	1980	9777800	11419.72089	Europe	71.75
Portugal	1981	9850079	11519.39143	Europe	71.94
Portugal	1982	9859650	11753.84291	Europe	72.77
Portugal	1983	9872243	11718.43036	Europe	72.69
Portugal	1984	9885387	11482.98624	Europe	72.98
Portugal	1985	9897192	11791.30369	Europe	73.26
Portugal	1986	9907411	12266.89424	Europe	73.66
Portugal	1987	9915289	13039.30876	Europe	74.06
Portugal	1988	9920611	14008.38139	Europe	74.07
Portugal	1989	9923147	14724.11143	Europe	74.63
Portugal	1990	9922689	15369.31004	Europe	74.25
Portugal	1991	9919009	16046.60894	Europe	74.19
Portugal	1992	9927680	16207.26663	Europe	74.86
Portugal	1993	9967832	15812.16157	Europe	74.77
Portugal	1994	10027688	15869.42749	Europe	75.76
Portugal	1995	10065543	16486.83637	Europe	75.58
Portugal	1996	10099918	17027.44647	Europe	75.53
Portugal	1997	10156415	17641.03156	Europe	75.97
Portugal	1998	10224828	18368.51878	Europe	76.18
Portugal	1999	10283381	18959.83625	Europe	76.35
Portugal	2000	10335597	19609.7337	Europe	76.83
Portugal	2001	10386753	19904.86524	Europe	77.11
Portugal	2002	10433867	19970.90787	Europe	77.29
Portugal	2003	10479955	19727.84414	Europe	77.48
Portugal	2004	10524145	19942.44358	Europe	78.31
Portugal	2005	10566212	20006	Europe	78.18
Portugal	2006	10605870	20149.08282	Europe	78.92
Portugal	2007	10642836	20509.64777	Europe	78.098
Puerto Rico	1950	2218000	2822.052814	Americas	60.85
Puerto Rico	1952	2227000	3081.959785	Americas	64.28
Puerto Rico	1957	2260000	3907.156189	Americas	68.54
Puerto Rico	1962	2448046	5108.34463	Americas	69.62
Puerto Rico	1967	2648961	6929.277714	Americas	71.1
Puerto Rico	1972	2847132	9123.041742	Americas	72.16
Puerto Rico	1977	3080828	9770.524921	Americas	73.44
Puerto Rico	1982	3279001	10330.98915	Americas	73.75
Puerto Rico	1987	3444468	12281.34191	Americas	74.63
Puerto Rico	1992	3585176	14641.58711	Americas	73.911
Puerto Rico	1997	3759430	16999.4333	Americas	74.917
Puerto Rico	2002	3859606	18855.60618	Americas	77.778
Puerto Rico	2007	3942491	19328.70901	Americas	78.746
Qatar	1972	131794	81068.89506	Asia	62.061
Qatar	1977	188947	71615.82982	Asia	64.956
Qatar	1982	252300	57679.6388	Asia	67.049
Qatar	1987	402134	40870.69142	Asia	68.369
Qatar	1992	529399	41781.67545	Asia	69.937
Qatar	1997	667336	52938.65287	Asia	71.895
Qatar	2002	793341	60016.00239	Asia	74.256
Qatar	2007	907229	82010.97804	Asia	75.588
Reunion	1952	257700	2718.885295		52.724
Reunion	1957	308700	2769.451844		55.09
Reunion	1962	358900	3173.72334		57.666
Reunion	1967	414024	4021.175739		60.542
Reunion	1972	461633	5047.658563		64.274
Reunion	1977	492095	4319.804067		67.064
Reunion	1982	517810	5267.219353		69.885
Reunion	1987	562035	5303.377488		71.913
Reunion	1992	622191	6101.255823		73.615
Reunion	1997	684810	6071.941411		74.772
Reunion	2002	743981	6316.1652		75.744
Reunion	2007	798094	7670.122558		76.442
Romania	1952	16630000	3144.613186	Europe	61.05
Romania	1957	17829327	3943.370225	Europe	64.1
Romania	1962	18680721	4734.997586	Europe	66.8
Romania	1967	19284814	6470.866545	Europe	66.8
Romania	1972	20662648	8011.414402	Europe	69.21
Romania	1977	21658597	9356.39724	Europe	69.46
Romania	1982	22356726	9605.314053	Europe	69.66
Romania	1987	22686371	9696.273295	Europe	69.53
Romania	1992	22797027	6598.409903	Europe	69.36
Romania	1997	22562458	7346.547557	Europe	69.72
Romania	2002	22404337	7885.360081	Europe	71.322
Romania	2007	22276056	10808.47561	Europe	72.476
Russia	1950	101936816	3674.952691	FSU	57.3
Russia	1973	132556176	10737.71735	FSU	69
Russia	1990	147974148	12690.1861	FSU	69.36
Russia	1991	148299817	12029.20232	FSU	69.11
Russia	1992	148401650	10277.91045	FSU	67.98
Russia	1993	148392385	9384.318126	FSU	65.24
Russia	1994	148446239	8189.537608	FSU	63.93
Russia	1995	148495015	7851.186848	FSU	64.62
Russia	1996	148318876	7577.532295	FSU	65.89
Russia	1997	148077459	7696.144677	FSU	66.79
Russia	1998	147826912	7300.601624	FSU	67.13
Russia	1999	147369604	7791.944796	FSU	65.99
Russia	2000	146731774	8608.397258	FSU	65.37
Russia	2001	146018987	9091.590235	FSU	65.29
Russia	2002	145266326	9568.214741	FSU	65.01
Russia	2003	144586191	10314.98906	FSU	64.92
Russia	2004	143974059	11104.68226	FSU	65.3
Russia	2005	143420309	11861	FSU	65.33
Russia	2006	142893540	12720.83269	FSU	66.62
Russia	2007	142369485	13820.71137	FSU	65.475
Rwanda	1952	2534927	493.3238752	Africa	40
Rwanda	1957	2822082	540.2893983	Africa	41.5
Rwanda	1962	3051242	597.4730727	Africa	43
Rwanda	1967	3451079	510.9637142	Africa	44.1
Rwanda	1972	3992121	590.5806638	Africa	44.6
Rwanda	1977	4657072	670.0806011	Africa	45
Rwanda	1982	5507565	881.5706467	Africa	46.218
Rwanda	1987	6349365	847.991217	Africa	44.02
Rwanda	1992	7290203	737.0685949	Africa	23.599
Rwanda	1997	7212583	589.9445051	Africa	36.087
Rwanda	2002	7852401	785.6537648	Africa	43.413
Rwanda	2007	8860588	863.0884639	Africa	46.242
Samoa	1977	152748	3311.515919		58.658
Samoa	1982	158084	3301.912004		61.167
Samoa	1987	166575	3642.570512		63.659
Samoa	1992	174011	3354.370018		65.978
Samoa	1997	180418	3734.023494		68.381
Samoa	2002	178631	4435.874667		70.033
Samoa	2007	176615	5143.615471		71.454
Sao Tome and Principe	1952	60011	879.5835855		46.471
Sao Tome and Principe	1957	61325	860.7369026		48.945
Sao Tome and Principe	1962	65345	1071.551119		51.893
Sao Tome and Principe	1967	70787	1384.840593		54.425
Sao Tome and Principe	1972	76595	1532.985254		56.48
Sao Tome and Principe	1977	86796	1737.561657		58.55
Sao Tome and Principe	1982	98593	1890.218117		60.351
Sao Tome and Principe	1987	110812	1516.525457		61.728
Sao Tome and Principe	1992	125911	1428.777814		62.742
Sao Tome and Principe	1997	145608	1339.076036		63.306
Sao Tome and Principe	2002	170372	1353.09239		64.337
Sao Tome and Principe	2007	199579	1598.435089		65.528
Saudi Arabia	1952	4005677	6459.554823	Asia	39.875
Saudi Arabia	1957	4419650	8157.591248	Asia	42.868
Saudi Arabia	1962	4943029	11626.41975	Asia	45.914
Saudi Arabia	1967	5618198	16903.04886	Asia	49.901
Saudi Arabia	1972	6472756	24837.42865	Asia	53.886
Saudi Arabia	1977	8128505	34167.7626	Asia	58.69
Saudi Arabia	1982	11254672	33693.17525	Asia	63.012
Saudi Arabia	1987	14619745	21198.26136	Asia	66.295
Saudi Arabia	1992	16945857	24841.61777	Asia	68.768
Saudi Arabia	1997	21229759	20586.69019	Asia	70.533
Saudi Arabia	2002	24501530	19014.54118	Asia	71.626
Saudi Arabia	2007	27601038	21654.83194	Asia	72.777
Senegal	1952	2755589	1450.356983	Africa	37.278
Senegal	1957	3054547	1567.653006	Africa	39.329
Senegal	1962	3430243	1654.988723	Africa	41.454
Senegal	1967	3965841	1612.404632	Africa	43.563
Senegal	1972	4588696	1597.712056	Africa	45.815
Senegal	1977	5260855	1561.769116	Africa	48.879
Senegal	1982	6147783	1518.479984	Africa	52.379
Senegal	1987	7171347	1441.72072	Africa	55.769
Senegal	1992	8307920	1367.899369	Africa	58.196
Senegal	1997	9535314	1392.368347	Africa	60.187
Senegal	2002	10870037	1519.635262	Africa	61.6
Senegal	2007	12267493	1712.472136	Africa	63.062
Serbia	1952	6860147	3581.459448	Europe	57.996
Serbia	1957	7271135	4981.090891	Europe	61.685
Serbia	1962	7616060	6289.629157	Europe	64.531
Serbia	1967	7971222	7991.707066	Europe	66.914
Serbia	1972	8313288	10522.06749	Europe	68.7
Serbia	1977	8686367	12980.66956	Europe	70.3
Serbia	1982	9032824	15181.0927	Europe	70.162
Serbia	1987	9230783	15870.87851	Europe	71.218
Serbia	1992	9826397	9325.068238	Europe	71.659
Serbia	1997	10336594	7914.320304	Europe	72.232
Serbia	2002	10111559	7236.075251	Europe	73.213
Serbia	2007	10150265	9786.534714	Europe	74.002
Sierra Leone	1952	2143249	879.7877358	Africa	30.331
Sierra Leone	1957	2295678	1004.484437	Africa	31.57
Sierra Leone	1962	2467895	1116.639877	Africa	32.767
Sierra Leone	1967	2662190	1206.043465	Africa	34.113
Sierra Leone	1972	2879013	1353.759762	Africa	35.4
Sierra Leone	1977	3140897	1348.285159	Africa	36.788
Sierra Leone	1982	3464522	1465.010784	Africa	38.445
Sierra Leone	1987	3868905	1294.447788	Africa	40.006
Sierra Leone	1992	4260884	1068.696278	Africa	38.333
Sierra Leone	1997	4578212	574.6481576	Africa	39.897
Sierra Leone	2002	5359092	699.489713	Africa	41.012
Sierra Leone	2007	6144562	862.5407561	Africa	42.568
Singapore	1952	1127000	2315.138227	Asia	60.396
Singapore	1957	1445929	2843.104409	Asia	63.179
Singapore	1962	1750200	3674.735572	Asia	65.798
Singapore	1967	1977600	4977.41854	Asia	67.946
Singapore	1972	2152400	8597.756202	Asia	69.521
Singapore	1977	2325300	11210.08948	Asia	70.795
Singapore	1982	2651869	15169.16112	Asia	71.76
Singapore	1987	2794552	18861.53081	Asia	73.56
Singapore	1992	3235865	24769.8912	Asia	75.788
Singapore	1997	3802309	33519.4766	Asia	77.158
Singapore	2002	4197776	36023.1054	Asia	78.77
Singapore	2007	4553009	47143.17964	Asia	79.972
Slovak Republic	1950	3463446	4937.839017	Europe	60.89
Slovak Republic	1951	3508698	4970.411872	Europe	61.31
Slovak Republic	1952	3558137	5074.659104	Europe	64.36
Slovak Republic	1953	3598761	4999.307811	Europe	65.66
Slovak Republic	1954	3661437	5150.732006	Europe	66.71
Slovak Republic	1955	3726601	5532.033914	Europe	67.84
Slovak Republic	1956	3787111	5797.496197	Europe	68.37
Slovak Republic	1957	3844277	6093.26298	Europe	67.45
Slovak Republic	1958	3899751	6502.623726	Europe	69.35
Slovak Republic	1959	3946039	6742.238031	Europe	69.03
Slovak Republic	1960	3994270	7205.561032	Europe	70.35
Slovak Republic	1961	4191642	7424.430114	Europe	70.79
Slovak Republic	1962	4237384	7481.107598	Europe	70.33
Slovak Republic	1963	4281858	7292.141169	Europe	70.71
Slovak Republic	1964	4326174	7578.137275	Europe	71.09
Slovak Republic	1965	4369939	7804.175584	Europe	70.3
Slovak Republic	1966	4408988	8097.451214	Europe	70.44
Slovak Republic	1967	4442238	8412.902397	Europe	70.98
Slovak Republic	1968	4471590	8777.18413	Europe	70.5
Slovak Republic	1969	4477625	8962.512606	Europe	69.81
Slovak Republic	1970	4523873	9121.124006	Europe	69.74
Slovak Republic	1971	4556627	9391.969294	Europe	69.88
Slovak Republic	1972	4593433	9674.167626	Europe	70.35
Slovak Republic	1973	4637193	9932.092651	Europe	70.05
Slovak Republic	1974	4682100	10216.41636	Europe	70.21
Slovak Republic	1975	4729718	10437.15553	Europe	70.33
Slovak Republic	1976	4778540	10524.37101	Europe	70.5
Slovak Republic	1977	4827803	10922.66404	Europe	70.45
Slovak Republic	1978	4876017	10983.18709	Europe	70.46
Slovak Republic	1979	4922558	11008.5129	Europe	70.79
Slovak Republic	1980	4965958	11259.06765	Europe	70.44
Slovak Republic	1981	5013692	11160.96629	Europe	70.68
Slovak Republic	1982	5048043	11348.54585	Europe	70.8
Slovak Republic	1983	5081376	11492.07554	Europe	70.49
Slovak Republic	1984	5114080	11735.03758	Europe	70.73
Slovak Republic	1985	5144632	11802.3231	Europe	70.74
Slovak Republic	1986	5172084	11999.8954	Europe	70.91
Slovak Republic	1987	5199318	12037.26758	Europe	71.08
Slovak Republic	1988	5223222	12284.15683	Europe	71.16
Slovak Republic	1989	5244662	12367.43654	Europe	70.95
Slovak Republic	1990	5262616	12007.54734	Europe	70.83
Slovak Republic	1991	5281610	10215.84381	Europe	70.9
Slovak Republic	1992	5302888	9498.467723	Europe	71.38
Slovak Republic	1993	5323577	9636.518229	Europe	71.9
Slovak Republic	1994	5345264	10195.81195	Europe	72.36
Slovak Republic	1995	5361594	10759.83561	Europe	72.29
Slovak Republic	1996	5373190	11482.62754	Europe	72.78
Slovak Republic	1997	5383010	12126.23065	Europe	72.71
Slovak Republic	1998	5390236	12564.3447	Europe	72.61
Slovak Republic	1999	5395739	12600.77218	Europe	72.98
Slovak Republic	2000	5400320	12689.75974	Europe	73.18
Slovak Republic	2001	5404681	13098.91143	Europe	73.61
Slovak Republic	2002	5410052	13638.77837	Europe	73.8
Slovak Republic	2003	5416406	14207.564	Europe	73.84
Slovak Republic	2004	5423567	14977.86553	Europe	74.25
Slovak Republic	2005	5431363	15881	Europe	74.19
Slovak Republic	2006	5439448	17190.05794	Europe	74.44
Slovak Republic	2007	5447502	18678.31435	Europe	74.663
Slovenia	1952	1489518	4215.041741	Europe	65.57
Slovenia	1957	1533070	5862.276629	Europe	67.85
Slovenia	1962	1582962	7402.303395	Europe	69.15
Slovenia	1967	1646912	9405.489397	Europe	69.18
Slovenia	1972	1694510	12383.4862	Europe	69.82
Slovenia	1977	1746919	15277.03017	Europe	70.97
Slovenia	1982	1861252	17866.72175	Europe	71.063
Slovenia	1983	1878555	17919.36275	Europe	70.88
Slovenia	1984	1896413	18272.76075	Europe	71.34
Slovenia	1985	1914220	18324.03926	Europe	71.77
Slovenia	1986	1932129	18979.16819	Europe	72.32
Slovenia	1987	1945870	18678.53492	Europe	72.25
Slovenia	1988	1961775	18334.5781	Europe	72.9
Slovenia	1989	1976217	18023.13215	Europe	73.35
Slovenia	1990	1991210	16645.76222	Europe	73.86
Slovenia	1991	1999480	15100.59008	Europe	73.5
Slovenia	1992	1999210	14214.71681	Europe	73.64
Slovenia	1993	1999926	14560.02315	Europe	73.52
Slovenia	1994	2001036	15279.5832	Europe	73.96
Slovenia	1995	2002827	15857.28478	Europe	74.67
Slovenia	1996	2007429	16392.54553	Europe	75.11
Slovenia	1997	2011612	17161.10735	Europe	75.13
Slovenia	1998	2010807	17747.88348	Europe	75.26
Slovenia	1999	2009653	18663.39949	Europe	75.64
Slovenia	2000	2010557	19399.68944	Europe	76.11
Slovenia	2001	2011179	19966.89487	Europe	76.38
Slovenia	2002	2011497	20660.01936	Europe	76.66
Slovenia	2003	2011604	21203.46336	Europe	76.55
Slovenia	2004	2011473	22113.22127	Europe	77.28
Slovenia	2005	2011070	23004	Europe	77.6
Slovenia	2006	2010347	24302.1641	Europe	78.24
Slovenia	2007	2009245	25768.25759	Europe	77.926
Solomon Islands	1967	151000	1304.598869	Oceania	52.964
Solomon Islands	1972	174500	864.9742531	Oceania	55.506
Solomon Islands	1977	207339	1169.543666	Oceania	58.005
Solomon Islands	1982	250516	1467.396037	Oceania	58.736
Solomon Islands	1987	300694	1783.648762	Oceania	55.785
Solomon Islands	1992	358713	2109.894257	Oceania	58.27
