country	continent	year	lifeExp
Tajikistan	Asia	1982	62.785
Tajikistan	Asia	1987	63.612
Tajikistan	Asia	1992	63.372
Tajikistan	Asia	1997	64.26
Tajikistan	Asia	2002	65.884
Tajikistan	Asia	2007	66.67
Tanzania	Africa	1952	41.215
Tanzania	Africa	1957	42.974
Tanzania	Africa	1962	44.246
Tanzania	Africa	1967	45.757
Tanzania	Africa	1972	47.62
Tanzania	Africa	1977	49.919
Tanzania	Africa	1982	50.608
Tanzania	Africa	1987	51.535
Tanzania	Africa	1992	50.44
Tanzania	Africa	1997	48.466
Tanzania	Africa	2002	49.651
Tanzania	Africa	2007	52.517
Thailand	Asia	1950	45.2
Thailand	Asia	1952	50.848
Thailand	Asia	1957	53.63
Thailand	Asia	1962	56.061
Thailand	Asia	1967	58.285
Thailand	Asia	1972	60.405
Thailand	Asia	1977	62.494
Thailand	Asia	1982	64.597
Thailand	Asia	1987	66.084
Thailand	Asia	1992	67.298
Thailand	Asia	1997	67.521
Thailand	Asia	2002	68.564
Thailand	Asia	2007	70.616
Timor-Leste	Asia	1952	29.978
Timor-Leste	Asia	1957	32.49
Timor-Leste	Asia	1962	34.986
Timor-Leste	Asia	1967	37.495
Timor-Leste	Asia	1972	39.958
Timor-Leste	Asia	1977	31.19
Timor-Leste	Asia	1982	39.917
Timor-Leste	Asia	1987	43.426
Timor-Leste	Asia	1992	49.156
Timor-Leste	Asia	1997	54.379
Timor-Leste	Asia	2002	58.274
Timor-Leste	Asia	2007	60.839
Togo	Africa	1952	38.596
Togo	Africa	1957	41.208
Togo	Africa	1962	43.922
Togo	Africa	1967	46.769
Togo	Africa	1972	49.759
Togo	Africa	1977	52.887
Togo	Africa	1982	55.471
Togo	Africa	1987	56.941
Togo	Africa	1992	58.061
Togo	Africa	1997	58.39
Togo	Africa	2002	57.561
Togo	Africa	2007	58.42
Tokelau	NA	2006	69
Tonga	NA	1952	58.618
Tonga	NA	1957	60.445
Tonga	NA	1962	62.281
Tonga	NA	1967	63.989
Tonga	NA	1972	65.598
Tonga	NA	1977	66.742
Tonga	NA	1982	67.968
Tonga	NA	1987	69.17
Tonga	NA	1992	70.026
Tonga	NA	1997	71.145
Tonga	NA	2002	72.269
Tonga	NA	2007	73.312
Trinidad and Tobago	Americas	1952	59.1
Trinidad and Tobago	Americas	1957	61.8
Trinidad and Tobago	Americas	1962	64.9
Trinidad and Tobago	Americas	1967	65.4
Trinidad and Tobago	Americas	1972	65.9
Trinidad and Tobago	Americas	1977	68.3
Trinidad and Tobago	Americas	1982	68.832
Trinidad and Tobago	Americas	1987	69.582
Trinidad and Tobago	Americas	1992	69.862
Trinidad and Tobago	Americas	1997	69.465
Trinidad and Tobago	Americas	2002	68.976
Trinidad and Tobago	Americas	2007	69.819
Tunisia	Africa	1952	44.6
Tunisia	Africa	1957	47.1
Tunisia	Africa	1962	49.579
Tunisia	Africa	1967	52.053
Tunisia	Africa	1972	55.602
Tunisia	Africa	1977	59.837
Tunisia	Africa	1982	64.048
Tunisia	Africa	1987	66.894
Tunisia	Africa	1992	70.001
Tunisia	Africa	1997	71.973
Tunisia	Africa	2002	73.042
Tunisia	Africa	2007	73.923
Turkey	Europe	1952	43.585
Turkey	Europe	1957	48.079
Turkey	Europe	1962	52.098
Turkey	Europe	1967	54.336
Turkey	Europe	1972	57.005
Turkey	Europe	1977	59.507
Turkey	Europe	1982	61.036
Turkey	Europe	1987	63.108
Turkey	Europe	1992	66.146
Turkey	Europe	1997	68.835
Turkey	Europe	2002	70.845
Turkey	Europe	2007	71.777
Turkmenistan	Asia	1952	51.331
Turkmenistan	Asia	1957	53.426
Turkmenistan	Asia	1962	55.507
Turkmenistan	Asia	1967	57.589
Turkmenistan	Asia	1972	59.149
Turkmenistan	Asia	1977	60.192
Turkmenistan	Asia	1982	61.728
Turkmenistan	Asia	1987	62.799
Turkmenistan	Asia	1992	63.304
Turkmenistan	Asia	1997	62.928
Turkmenistan	Asia	2002	62.384
Turkmenistan	Asia	2007	63.169
Uganda	Africa	1950	40
Uganda	Africa	1952	39.978
Uganda	Africa	1957	42.571
Uganda	Africa	1962	45.344
Uganda	Africa	1967	48.051
Uganda	Africa	1972	51.016
Uganda	Africa	1977	50.35
Uganda	Africa	1982	49.849
Uganda	Africa	1987	51.509
Uganda	Africa	1992	48.825
Uganda	Africa	1997	44.578
Uganda	Africa	2002	47.813
Uganda	Africa	2007	51.542
Ukraine	FSU	1950	62.6
Ukraine	FSU	1952	65.941
Ukraine	FSU	1957	69.263
Ukraine	FSU	1959	69.43
Ukraine	FSU	1960	71.06
Ukraine	FSU	1961	71.34
Ukraine	FSU	1962	70.76
Ukraine	FSU	1963	71.39
Ukraine	FSU	1964	72.19
Ukraine	FSU	1965	71.63
Ukraine	FSU	1966	71.9
Ukraine	FSU	1967	71.5
Ukraine	FSU	1968	71.59
Ukraine	FSU	1969	70.97
Ukraine	FSU	1970	70.87
Ukraine	FSU	1971	71.1
Ukraine	FSU	1972	70.86
Ukraine	FSU	1973	71.05
Ukraine	FSU	1974	70.94
Ukraine	FSU	1975	70.28
Ukraine	FSU	1976	70.34
Ukraine	FSU	1977	70.02
Ukraine	FSU	1978	69.98
Ukraine	FSU	1979	69.72
Ukraine	FSU	1980	69.7
Ukraine	FSU	1981	69.74
Ukraine	FSU	1982	69.9
Ukraine	FSU	1983	69.88
Ukraine	FSU	1984	69.57
Ukraine	FSU	1985	69.88
Ukraine	FSU	1986	71.24
Ukraine	FSU	1987	71.04
Ukraine	FSU	1988	70.93
Ukraine	FSU	1989	70.88
Ukraine	FSU	1990	70.46
Ukraine	FSU	1991	69.64
Ukraine	FSU	1992	69
Ukraine	FSU	1993	68.31
Ukraine	FSU	1994	67.7
Ukraine	FSU	1995	66.79
Ukraine	FSU	1996	67.11
Ukraine	FSU	1997	67.69
Ukraine	FSU	1998	68.57
Ukraine	FSU	1999	68.15
Ukraine	FSU	2000	67.79
Ukraine	FSU	2001	67.93
Ukraine	FSU	2002	67.81
Ukraine	FSU	2003	67.87
Ukraine	FSU	2004	67.73
Ukraine	FSU	2005	67.31
Ukraine	FSU	2006	67.96
Ukraine	FSU	2007	67.864
United Arab Emirates	Asia	1952	47.952
United Arab Emirates	Asia	1957	50.998
United Arab Emirates	Asia	1962	54.999
United Arab Emirates	Asia	1967	58.864
United Arab Emirates	Asia	1972	62.195
United Arab Emirates	Asia	1977	66.238
United Arab Emirates	Asia	1982	68.627
United Arab Emirates	Asia	1987	71.339
United Arab Emirates	Asia	1992	73.657
United Arab Emirates	Asia	1997	76.186
United Arab Emirates	Asia	2002	77.806
United Arab Emirates	Asia	2007	78.672
United Kingdom	Europe	1950	69.03
United Kingdom	Europe	1952	69.18
United Kingdom	Europe	1957	70.42
United Kingdom	Europe	1962	70.76
United Kingdom	Europe	1967	71.36
United Kingdom	Europe	1972	72.01
United Kingdom	Europe	1977	72.76
United Kingdom	Europe	1982	74.04
United Kingdom	Europe	1987	75.007
United Kingdom	Europe	1992	76.42
United Kingdom	Europe	1997	77.218
United Kingdom	Europe	2002	78.471
United Kingdom	Europe	2007	79.425
United States	Americas	1950	68.12
United States	Americas	1951	68.22
United States	Americas	1952	68.44
United States	Americas	1953	68.79
United States	Americas	1954	69.58
United States	Americas	1955	69.63
United States	Americas	1956	69.71
United States	Americas	1957	69.49
United States	Americas	1958	69.76
United States	Americas	1959	69.98
United States	Americas	1960	69.91
United States	Americas	1961	70.32
United States	Americas	1962	70.21
United States	Americas	1963	70.04
United States	Americas	1964	70.33
United States	Americas	1965	70.41
United States	Americas	1966	70.43
United States	Americas	1967	70.76
United States	Americas	1968	70.42
United States	Americas	1969	70.66
United States	Americas	1970	70.92
United States	Americas	1971	71.24
United States	Americas	1972	71.34
United States	Americas	1973	71.54
United States	Americas	1974	72.08
United States	Americas	1975	72.68
United States	Americas	1976	72.99
United States	Americas	1977	73.38
United States	Americas	1978	73.58
United States	Americas	1979	74.03
United States	Americas	1980	73.93
United States	Americas	1981	74.36
United States	Americas	1982	74.65
United States	Americas	1983	74.71
United States	Americas	1984	74.82
United States	Americas	1985	74.79
United States	Americas	1986	74.87
United States	Americas	1987	75.02
United States	Americas	1988	75.03
United States	Americas	1989	75.32
United States	Americas	1990	75.61
United States	Americas	1991	75.81
United States	Americas	1992	76.09
United States	Americas	1993	75.84
United States	Americas	1994	76.02
United States	Americas	1995	76.11
United States	Americas	1996	76.46
United States	Americas	1997	76.81
United States	Americas	1998	76.98
United States	Americas	1999	76.97
United States	Americas	2000	77.13
United States	Americas	2001	77.25
United States	Americas	2002	77.31
United States	Americas	2003	77.47
United States	Americas	2004	77.88
United States	Americas	2005	77.89
United States	Americas	2007	78.242
Uruguay	Americas	1952	66.071
Uruguay	Americas	1957	67.044
Uruguay	Americas	1962	68.253
Uruguay	Americas	1967	68.468
Uruguay	Americas	1972	68.673
Uruguay	Americas	1977	69.481
Uruguay	Americas	1982	70.805
Uruguay	Americas	1987	71.918
Uruguay	Americas	1992	72.752
Uruguay	Americas	1997	74.223
Uruguay	Americas	2002	75.307
Uruguay	Americas	2007	76.384
Uzbekistan	NA	1952	55.799
Uzbekistan	NA	1957	57.893
Uzbekistan	NA	1962	59.978
Uzbekistan	NA	1967	62.068
Uzbekistan	NA	1972	63.637
Uzbekistan	NA	1977	64.683
Uzbekistan	NA	1982	66.212
Uzbekistan	NA	1987	67.328
Uzbekistan	NA	1992	66.213
Uzbekistan	NA	1997	66.503
Uzbekistan	NA	2002	66.482
Uzbekistan	NA	2007	67.166
Vanuatu	NA	1952	42
Vanuatu	NA	1957	45
Vanuatu	NA	1962	48
Vanuatu	NA	1967	51
Vanuatu	NA	1972	54
Vanuatu	NA	1977	57
Vanuatu	NA	1982	60
Vanuatu	NA	1987	61.86
Vanuatu	NA	1992	65.08
Vanuatu	NA	1997	66.462
Vanuatu	NA	2002	68.406
Vanuatu	NA	2007	70.038
Venezuela, RB	Americas	1952	55.088
Venezuela, RB	Americas	1957	57.907
Venezuela, RB	Americas	1962	60.77
Venezuela, RB	Americas	1967	63.479
Venezuela, RB	Americas	1972	65.712
Venezuela, RB	Americas	1977	67.456
Venezuela, RB	Americas	1982	68.557
Venezuela, RB	Americas	1987	70.19
Venezuela, RB	Americas	1992	71.15
Venezuela, RB	Americas	1997	72.146
Venezuela, RB	Americas	2002	72.766
Venezuela, RB	Americas	2007	73.747
West Bank and Gaza	Asia	1952	43.16
West Bank and Gaza	Asia	1957	45.671
West Bank and Gaza	Asia	1962	48.127
West Bank and Gaza	Asia	1967	51.631
West Bank and Gaza	Asia	1972	56.532
West Bank and Gaza	Asia	1977	60.765
West Bank and Gaza	Asia	1982	64.406
West Bank and Gaza	Asia	1987	67.046
West Bank and Gaza	Asia	1992	69.718
West Bank and Gaza	Asia	1997	71.096
West Bank and Gaza	Asia	2002	72.37
West Bank and Gaza	Asia	2007	73.422
Western Sahara	Africa	1952	35.513
Western Sahara	Africa	1957	37.413
Western Sahara	Africa	1962	39.293
Western Sahara	Africa	1967	41.203
Western Sahara	Africa	1972	43.217
Western Sahara	Africa	1977	47.509
Western Sahara	Africa	1982	51.829
Western Sahara	Africa	1987	56.144
Western Sahara	Africa	1992	58.688
Western Sahara	Africa	1997	61.269
Western Sahara	Africa	2002	63.884
Western Sahara	Africa	2007	65.927
Vietnam	Asia	1952	40.412
Vietnam	Asia	1957	42.887
Vietnam	Asia	1962	45.363
Vietnam	Asia	1967	47.838
Vietnam	Asia	1972	50.254
Vietnam	Asia	1977	55.764
Vietnam	Asia	1982	58.816
Vietnam	Asia	1987	62.82
Vietnam	Asia	1992	67.662
Vietnam	Asia	1997	70.672
Vietnam	Asia	2002	73.017
Vietnam	Asia	2007	74.249
Virgin Islands (U.S.)	NA	1952	59.244
Virgin Islands (U.S.)	NA	1957	62.677
Virgin Islands (U.S.)	NA	1962	64.497
Virgin Islands (U.S.)	NA	1967	66.598
Virgin Islands (U.S.)	NA	1972	68.663
Virgin Islands (U.S.)	NA	1977	70.533
Virgin Islands (U.S.)	NA	1982	72.011
Virgin Islands (U.S.)	NA	1987	73.625
Virgin Islands (U.S.)	NA	1992	75.173
Virgin Islands (U.S.)	NA	1997	77.296
Virgin Islands (U.S.)	NA	2002	78.534
Virgin Islands (U.S.)	NA	2007	79.385
Yemen, Rep.	Asia	1952	32.548
Yemen, Rep.	Asia	1957	33.97
Yemen, Rep.	Asia	1962	35.18
Yemen, Rep.	Asia	1967	36.984
Yemen, Rep.	Asia	1972	39.848
Yemen, Rep.	Asia	1977	44.175
Yemen, Rep.	Asia	1982	49.113
Yemen, Rep.	Asia	1987	52.922
Yemen, Rep.	Asia	1992	55.599
Yemen, Rep.	Asia	1997	58.02
Yemen, Rep.	Asia	2002	60.308
Yemen, Rep.	Asia	2007	62.698
Yugoslavia	Europe	1952	54.96
Yugoslavia	Europe	1957	59.04
Yugoslavia	Europe	1962	62.2
Yugoslavia	Europe	1967	65.1
Yugoslavia	Europe	1972	67.46
Yugoslavia	Europe	1977	69.59
Yugoslavia	Europe	1982	69.56
Yugoslavia	Europe	1987	70.83
Yugoslavia	Europe	1992	71.815
Yugoslavia	Europe	1997	72.562
Yugoslavia	Europe	2002	73.444
Yugoslavia	Europe	2007	74.175
Zambia	Africa	1952	42.038
Zambia	Africa	1957	44.077
Zambia	Africa	1962	46.023
Zambia	Africa	1967	47.768
Zambia	Africa	1972	50.107
Zambia	Africa	1977	51.386
Zambia	Africa	1982	51.821
Zambia	Africa	1987	50.821
Zambia	Africa	1992	46.1
Zambia	Africa	1997	40.238
Zambia	Africa	2002	39.193
Zambia	Africa	2007	42.384
Zimbabwe	Africa	1952	48.451
Zimbabwe	Africa	1957	50.469
Zimbabwe	Africa	1962	52.358
Zimbabwe	Africa	1967	53.995
Zimbabwe	Africa	1972	55.635
Zimbabwe	Africa	1977	57.674
Zimbabwe	Africa	1982	60.363
Zimbabwe	Africa	1987	62.351
Zimbabwe	Africa	1992	60.377
Zimbabwe	Africa	1997	46.809
Zimbabwe	Africa	2002	39.989
Zimbabwe	Africa	2007	43.487
Åland	Europe	1997	78.9
Åland	Europe	1998	81
Åland	Europe	1999	78.25
Åland	Europe	2000	80
Åland	Europe	2001	80.83
Åland	Europe	2002	81.8
Åland	Europe	2003	80.63
Åland	Europe	2004	79.88
Åland	Europe	2005	80
Åland	Europe	2006	80.1
